logfc,adjpv,entrez,symbol
2.25943,0.0110753,135398,C6orf141
-2.53124,0.0321923,136306,SVOPL
-1.39215,0.0118413,139818,DOCK11
-1.12253,0.00459606,140735,DYNLL2
-1.3516,0.00881365,143098,MPP7
-1.58028,0.0269747,143686,SESN3
1.23246,0.00518156,144577,C12orf66
1.46506,0.0357571,145741,C2CD4A
3.27403,0.00280658,145978,LINC00052
-1.58283,0.00317383,147798,TMC4
-1.75598,0.0297899,150084,IGSF5
-1.173,0.00487923,151011,SEPT10
-2.18132,0.00226901,151354,FAM84A
1.075,0.0120921,152579,SCFD2
1.40557,0.0035612,152926,PPM1K
-1.49716,0.00606942,153222,CREBRF
1.21581,0.00820503,153572,IRX2
-1.14056,0.0140817,154661,RUNDC3B
-1.69545,0.0130569,154761,LOC154761
1.38039,0.00427583,157285,PRAG1
-1.11012,0.00441892,157680,VPS13B
-1.14886,0.0247109,158219,TTC39B
-1.0314,0.00280658,162073,ITPRIPL2
1.73621,0.0115986,164832,LONRF2
-1.81585,0.00170979,165215,FAM171B
-1.07083,0.0172401,167681,PRSS35
1.44563,0.00317383,169200,TMEM64
1.05131,0.0186933,169714,QSOX2
-1.33749,0.0107966,171019,ADAMTS19
-1.21992,0.0154589,196383,RILPL2
1.03321,0.0219451,199953,TMEM201
1.13606,0.0270973,201161,CENPV
2.57138,0.00143559,203328,SUSD3
1.36349,0.0117551,221662,RBM24
-1.11891,0.0117551,222584,FAM83B
1.46865,0.0115986,252969,NEIL2
-1.28533,0.00881365,253190,SERHL2
-2.30704,0.00453467,255488,RNF144B
-2.8151,0.00143886,255743,NPNT
1.50772,0.0250339,283140,LOC283140
2.63848,0.0127033,283551,LINC01588
-1.28304,0.00729276,285368,PRRT3
1.95277,0.0092831,285489,DOK7
1.05749,0.00263429,338324,S100A7A
-1.13782,0.00243745,338758,ATP2B1-AS1
-1.62666,0.00487923,374443,LOC374443
-1.62466,0.0440586,378938,MALAT1
1.55632,0.00990139,388135,C15orf59
-1.81049,0.00754487,388403,YPEL2
-1.98162,0.00826769,389337,ARHGEF37
1.18043,0.00342463,400793,C1orf226
-1.44806,0.0201892,400960,PCBP1-AS1
-1.24455,0.00446528,441027,TMEM150C
-1.1922,0.00513429,493911,PHOSPHO2
-1.96047,0.0101607,619279,ZNF704
1.02415,0.0175815,728489,DNLZ
-1.87703,0.00653418,100130449,PP14571
-2.39077,0.0303322,100302692,FTX
-1.26524,0.00960701,100505687,LINC00888
-1.01073,0.0240618,100506013,APELA
-1.68264,0.0291416,100507516,LOC100507516
-1.78428,0.0205775,100507567,RAB11B-AS1
1.03248,0.0194921,101410535,LAMTOR5-AS1
2.90955,0.00280658,101928152,LOC101928152
